CREATE_2D
18
-91343 48116 -54239 83442 -99252 -49138 53672 -59689 -30218 87516 97361 57517 14498 33061 -3954 77100 25581 9620 
71923 -62190 -40433 -55806 -61495 -68682 71829 989 -47114 -21140 -77772 79394 35569 50525 1982 44084 -20352 66701 
-1057 -89091 -76594 -40166 19634 81984 55399 61839 -80460 -11700 73435 -8026 -69157 2952 25606 88756 -69309 69701 
-17444 85682 50403 61754 -20375 -14045 -85591 -58111 -66161 71308 28424 17009 -23745 -25829 64687 63567 -51638 63249 
97294 -69041 77734 -44965 72024 9659 -97098 75781 -10736 57334 79547 94083 -76910 8824 7084 89381 57090 -71871 
87542 61849 -37304 -83594 -39188 27449 -85321 84339 -31586 85254 24377 23815 -41275 81511 -32268 33319 20979 -38474 
91133 -81175 68860 -26643 -90441 86559 -38168 25930 99610 -25528 -47958 20348 -10734 40009 -73244 70371 69981 -67366 
89574 59545 -68562 -22013 -80162 -91560 20704 45761 -82870 -87676 77166 -73044 -27789 -1430 -50793 -39732 89754 8191 
-18469 -54589 -35106 -18296 -93487 77795 -43786 -86507 -49805 73045 67719 54336 27080 -35535 -52858 -97851 -61179 -33629 
-5338 -1175 59832 -57127 -24300 26140 -70173 -38650 -535 -86466 61203 87261 62317 90148 68829 -9339 -45513 76532 
84064 97665 47325 81324 -35826 -69525 51006 80310 8685 18539 -9264 -52827 -89296 -84345 1156 -94787 -57349 25237 
99924 50418 57947 -62602 -33504 -47003 58965 94460 -65140 53891 -8674 82221 -29766 -51168 -48520 59531 37854 29048 
-27348 -66549 98535 -48318 65005 14241 14078 -34467 28088 92498 -82426 94803 93092 29247 -54260 -99499 31564 -12403 
8451 -965 32608 -46607 -7815 -2662 26326 71658 92915 -77469 91327 -17134 22963 98538 39267 -84005 -156 -57016 
-25282 -33293 45912 18715 -6506 -71725 -43723 -76499 2068 9886 37433 42656 61485 86021 -5535 5845 24370 -45775 
-21637 -35734 -54106 64210 59255 -20744 -54814 -15768 78487 95846 59155 -6356 -52870 -65556 44293 35756 -6449 73283 
-46121 57290 67808 53265 -10699 -77858 64260 91463 -60100 38116 -77527 -68758 22074 -56007 -27212 26674 -31573 42109 
28733 -42257 9243 -6330 -193 -71514 -4903 55549 63772 -73311 95974 -11949 -78023 -38605 51845 -75037 -30328 -7345 
SORT_2D ascending
69313 47431
21321 -57795
92085 48049
97095 -49716
-19389 232
42040 -39448
-54124 42933
-2037 65896
-48018 31537
81570 -3677
4555 -4206
92686 -64856
-96452 -1866
-85401 63777
74412 23939
-31002 -34746
47111 -79068
35331 -52217
7141 -80648
18494 41023
-96402 -43842
-37467 -40034
-14361 88531
76407 -31613
-69537 50682
-78256 -53091
10714 -68887
-95907 -22113
1489 -2775
29384 -21342
-89226 93766
51656 93687
-67639 94650
-35595 83102
-51565 30820
-56483 77502
-16622 17124
8209 7343
75371 28771
70590 -36803
-56588 59223
-19582 96727
91822 66106
64741 -56726
-87570 91527
52364 -22124
36673 -4908
-28800 -43733
70734 -54008
-45484 -72005
35063 -51988
8180 61208
-60212 -27175
-81908 20959
-63437 4975
72915 64633
-54798 30373
-15407 76953
88159 -97143
89390 97785
10592 41320
70335 -35881
61645 38321
-9891 -24979
-94365 -45422
5562 -58584
-91299 -58556
70943 64504
-62649 -24285
-81732 -38973
74544 -99422
-80360 20030
22839 -693
79908 69846
93791 30378
88992 -68470
-55546 -90395
-13281 -23878
-23425 10910
-66351 30154
4130 11005
-44091 42164
-51887 -92107
-45598 99815
-45975 -47260
80178 -59122
-53884 -33680
90830 -51542
99340 -36524
88700 35547
-82293 10590
16995 -94494
60527 -43868
-92843 53685
-66649 11939
75435 54330
-48625 -82093
97505 78797
42958 80769
18444 10964
20640 -96850
-63857 40371
-33719 71231
-46742 43554
95799 26819
-65892 -19611
50359 90325
-1249 -63549
-50932 -55810
-79733 -19721
-18633 -9773
-14069 -59980
16670 -18528
85153 -9482
34875 19876
-19750 -83331
-37784 -4742
78418 98654
21915 -10514
47128 1117
-39594 68670
25249 97947
-6365 47872
-99425 -51054
65245 99629
69152 -41560
-1373 -31231
53753 58596
14332 5636
65349 -43863
-67420 -39496
5114 59292
-72169 22732
7032 57908
-76545 52129
84362 -2160
23155 -99396
-40033 69709
-77883 -23166
1302 14497
33738 -29275
-49521 18648
31351 62105
-62442 86881
-47856 91701
-44529 19528
54750 -81026
7315 11717
-70076 -92374
14467 33737
-5677 -97693
-80526 35501
64597 64164
-55386 -93973
-4299 -26901
-96768 -80994
72322 -58118
-68622 74131
-47923 -98736
-34401 87718
8866 -15580
15598 22480
-99595 -4783
-82083 -39660
-12132 -33642
42969 -77285
78014 81869
63669 56783
57421 22768
-87411 -92247
56670 74701
25664 -31913
12095 36526
6702 -56783
-73210 88857
-26285 88788
80939 54029
-57072 -32743
70930 -78862
13504 -54608
-51058 90578
71180 -79139
65637 -21173
22912 -97105
7189 31252
-42984 -80032
81152 36298
9730 23683
69261 -42101
-31073 53430
28355 -93527
92594 87915
83436 -61975
28538 -29402
57604 -22506
-74656 75233
73214 28390
82747 87043
-5508 71849
57002 -63101
13861 -39974
82660 45186
-65875 83163
34436 -40587
-45991 56678
-13842 34584
48900 69496
77958 23925
99144 47255
-25797 -21725
51061 86166
-12226 87378
72421 -35142
-74959 35254
17638 -89549
-88322 79793
-99001 34987
-15371 80509
23509 -31185
-36190 -8671
58543 -18242
97987 61120
1741 76795
-73567 5753
36255 -23734
-54548 -32337
32894 -75215
37708 22441
39507 -38357
82612 -47319
79405 64738
64799 9619
-33975 8456
57192 56049
31350 -20805
-73020 -17844
69556 -43951
-81419 -79754
-38046 28059
74043 83584
-43535 34573
55211 32157
8831 -19347
-72629 52867
-32152 87261
53124 35907
93909 96506
16101 -57330
20359 -9458
-26360 94819
33942 7027
40499 30577
-5934 53644
-3372 52640
19409 72838
7064 19991
-7704 -10527
61894 7452
646 86361
85601 37876
3126 -8426
-91919 -53888
-3175 87404
-50946 79270
78202 -15502
-70972 -569
-12457 79402
-41442 49904
14638 -49423
67960 -27165
57517 30613
36925 33164
88294 15077
97479 92243
72521 82172
-73184 28684
94323 69695
-37247 -90813
51926 70571
-26553 -654
-51265 -58274
-95948 61309
-45016 40
53292 -14192
48394 13910
-17395 -4503
-78367 -95975
-66785 77599
-18219 -20308
47133 -97385
18332 -60183
-79414 64707
-80507 -99453
-37472 86333
77573 45823
-88490 -89741
-16804 36318
30729 -54126
12637 -21812
36271 -18473
70198 59300
-42881 35784
-57280 26679
-91333 -43320
-83908 -15376
-61548 -33537
48956 82357
71472 49730
-70397 96150
-64076 18476
-61749 16975
4097 -32819
-387 -58442
64424 1640
-44187 -37888
52188 27132
-89902 -81781
-21156 -39833
-51753 -79301
-69130 -8604
-63015 -27030
-62436 -54603
-72590 -31836
50269 77936
-15742 76241
11504 -89650
-12478 64252
-70621 -48226
-13620 26194
-87056 95410
78110 30998
26026 -45485
-59958 -458
-25541 35183
64705 1828
-91303 23506
-72555 82746
23946 -21439
-53280 -94120
40671 -61968
-15434 -84778
37523 -80022
89597 -59558
26544 -93974
-30708 68070
-37034 62441
79753 -47277
63795 -62804
-38037 -79671
13324 70454
-330 76232
35847 -92659
-40694 70838
26773 39519
-55793 -97700
-80696 63585
-32566 -35113
17120 -42686
-55694 -31324
28096 65324
35922 -29079
2385 78991
-49755 83235
1153 28316
-60086 91676
1943 -80284
66582 97832
23125 2985
54256 -54223
-89413 -33888
-55035 71472
-15042 -83357
-46376 -16343
-55662 -2691
58591 92621
-89996 68179
5530 -66472
9770 -89647
-75582 -64899
-16810 -3165
73270 -88626
21819 51575
63999 -29658
-75257 -70351
84185 -45064
80222 66550
78754 2839
43162 88702
15931 66747
7694 -52583
-53845 5276
-78130 -93218
45915 -21438
25133 -31339
-47139 -18952
47550 34720
-46983 80182
78877 60554
72285 -55778
16714 -65819
-47239 85925
97511 -64209
73027 45995
22312 -40559
-35615 12153
-92453 -30150
99997 58147
80633 9207
6504 34928
-44466 -33401
66807 -7564
81159 9049
-33274 26868
-11284 55672
-59642 -99950
87592 77657
56093 -80446
24091 -86086
12445 -74399
55056 -63765
-57886 87826
-38258 95739
11768 51792
-68964 25857
73228 -92762
96341 72109
89205 1454
80495 50931
38111 -36449
58056 -84382
-74444 79322
-56851 -15966
86764 39878
-8191 54313
67883 55021
87900 -18143
86205 -96853
11539 -93850
-10519 -99074
-71625 -56210
60067 73171
18246 -31470
-83479 -51024
38340 30988
-49007 94937
21113 -89642
82552 -51950
-17815 -20807
78393 -70353
74595 -37430
64753 -14942
-36139 -59376
-96325 82815
17173 34771
28528 92780
36894 20273
74348 92538
33346 -35431
10401 17766
-45379 -8481
9693 30909
-7518 -82663
-5630 6232
79096 -48312
-86776 -5775
73531 70847
6870 72565
64439 96944
-88858 93361
27391 92410
96008 48453
-83487 -68001
-7413 -35225
-14107 -62858
63479 -95166
-92551 -24806
-26261 -17529
-52247 -74916
36784 26235
-70093 18401
45723 -30141
-58054 -70661
-38476 -10438
-83115 77513
-85737 -78361
-19490 12807
-38154 -57802
-53819 1271
12815 -28184
96474 -38619
-88990 -33770
-69699 -18742
51975 51490
-1020 -48287
76793 50029
41433 -82317
-9185 -64587
-74626 31006
29626 46578
-97401 49702
81123 40384
-3307 -71282
82333 -99837
45802 10787
91707 45817
35710 8007
1061 8076
-56185 -87285
87716 49788
81559 -29985
-96821 -4493
42700 29292
44943 -55455
90221 -92307
-56970 78198
-1131 -75152
20373 28225
52516 -9156
-23239 -87580
-91507 72159
-95549 -19764
-71673 30646
29591 -63203
97864 -13261
78007 98527
-12977 61144
-15162 37562
14370 95989
53113 70359
76389 -41530
-4025 -2278
7206 -72212
-34528 25807
35753 28760
-3976 39591
14257 9480
92706 -88769
62191 -13567
-2838 31650
29408 55314
54100 -50480
-7489 -99355
59547 86391
-10867 84111
28646 -27413
-24046 -20890
1620 63427
78429 43030
96913 -60611
-82871 -21495
-46899 22713
42371 -73564
-54289 -61805
-28980 -82060
-9378 -72366
-6840 82584
39876 35592
-62741 29650
7676 -94044
-38775 1096
83812 -4988
65778 -1923
11594 -11196
90796 -97846
-99491 -13265
-77124 67675
61497 -65807
32089 -76969
9135 58031
-39289 30136
16156 -81821
2912 -12151
9074 -30917
-39699 3663
-83735 -64209
84949 89426
7915 -22934
10123 98878
-13450 -75190
-76645 90998
-36698 94648
-52058 48733
99524 27875
46617 60822
91555 92820
-60360 -4459
-16221 78540
-41367 -50342
-74169 -56965
14663 63853
79769 -22764
68573 53114
-65908 48675
81969 -2942
-75513 55990
-55899 53715
99003 -76316
21671 -42371
48676 -85490
84784 96653
-7345 -40950
72864 -69357
-43168 -30469
-70879 21865
-88052 12089
-93056 87978
61547 24071
21404 48973
95650 92879
77553 21098
-59338 -40911
87615 8828
-1697 -4351
54181 -44218
17644 -85689
-18256 89614
52276 51180
6462 13964
-65215 -41481
-61772 8350
59326 90701
46877 -35312
7962 77958
32320 86344
-80975 -67595
-2696 64199
32586 11886
-748 -23871
46993 -64737
-9667 -72475
-57894 -14335
-20413 -28874
-30060 67427
54327 50824
53062 5629
41973 -90092
32469 58426
33859 47705
-11565 -71807
99725 24737
87748 -61096
32639 6841
42368 21683
93229 49045
41613 23415
-55528 -98428
84669 66857
98153 -16023
-7705 -27410
19226 -4653
-31576 47600
-98847 98530
54253 53944
50976 79492
-31648 -75319
27555 79851
16819 -21328
-442 73764
88270 36420
39658 -30769
56424 -45455
-49756 -84469
34235 -81049
-50870 -71689
43791 27281
11534 73350
8012 -60163
-14816 -32638
-56734 66724
-39844 11448
78998 -66945
86424 76680
27750 -96649
-38788 -26625
94644 45729
95258 -2986
-43729 26805
47654 -53478
-49089 -52742
-48244 23828
-45916 -26978
23132 33825
40742 47956
31033 -68653
-67676 95544
73375 -52121
-48322 41101
-7718 -10381
-7052 -50545
-79527 -46197
-52303 -19525
-15213 -23974
-99027 8018
91751 -57651
-94223 -53564
-76972 -21387
62996 95969
67072 -51578
21096 -27258
-28795 15983
-75551 -53738
-40601 95506
4498 50872
70718 -32810
-23009 -78680
66639 -44826
88492 32117
-88336 44477
16216 34110
24676 -6172
-58310 -83124
33433 -37725
16272 -56552
-78620 -84865
-10675 -88534
83471 -4198
75523 61637
74270 -78154
4676 -32194
-52561 18916
47912 -91625
-60756 -63829
-68691 -23608
37692 20812
-39420 39116
68392 -36635
-21903 73272
-94314 15296
-34946 -90296
-50200 94598
-51200 49948
92033 30314
-89765 -3504
50489 58815
29818 -39391
34983 60445
-45413 82812
-45122 80788
-86487 70334
-20231 51186
21655 -84158
13688 89698
8250 -52892
72208 86369
-5661 47693
93013 80776
90354 3564
79362 97691
-65460 -91419
-12991 -67028
91726 40606
-81793 50898
-92256 16288
-86505 62775
-21611 -29405
-9892 84421
99151 -30362
8347 -78190
24593 -9674
-58536 -60733
72010 65896
-330 39040
55182 -59408
-53379 -71462
-57454 96191
-99944 2608
68498 -49892
57029 -4893
94778 38408
99628 75314
79400 11782
53358 42842
62164 86556
-88237 -63479
15327 89425
-44230 -87001
-8104 -14769
-36990 91901
48603 76777
61757 -43577
9369 -19865
68820 4470
76680 -43620
-24134 91061
62334 -32900
24924 -79936
-12748 12518
32251 -56145
-85341 -51439
69716 -18760
-9755 -53114
-11925 76297
52678 -85571
-57049 15375
-81597 86148
97343 -44970
-47872 -16408
65323 -20254
-92050 15529
-85118 61357
-20819 -41634
-57492 44741
79624 63559
15134 3412
-12039 56672
69526 95708
-67948 75805
85638 29585
-70694 -55138
-45285 72981
-63056 84952
5008 22447
-46589 74213
8592 -47932
-5153 -97410
-90571 -3983
-57894 -65825
81687 73756
-16020 -43247
41728 53183
-91809 11330
-62692 -85310
4633 -46720
65101 3804
22857 -54636
-8042 61486
-57528 74887
-27486 7413
-51991 -46605
-21508 -16323
-78206 603
-74889 -50030
67503 -65581
-29538 -18088
-22899 -18910
-74482 -96310
-19648 -47088
44685 -72326
57783 33581
-11071 84868
-94391 -89076
21182 -62027
-75712 16866
-51843 -94714
39937 -74757
-71038 -25232
78233 23419
-27802 -78807
72400 -81237
-12405 76221
6392 -94070
-97830 -99079
31582 -73799
94085 -67710
-51782 41703
2340 -26876
-80379 -76418
57834 39177
-15699 -36305
-75488 -82073
-58509 -80236
-16015 -93386
57292 54295
-19041 -17986
65994 77779
-26011 -54428
33949 92846
80647 -63953
-24165 -88356
-85711 53386
-1942 59739
33412 41635
-62763 22212
-4162 20516
-64446 72656
90498 -17986
-46760 -67052
-63411 -41698
-62973 95993
-9431 -78748
42484 -16556
-78640 83699
14250 31633
-47573 75125
36400 89687
32511 -19912
-57675 -35992
-45174 98657
56288 75850
-39726 -72313
52553 -86526
717 -25259
-66537 -45355
-38494 79927
49243 87698
-29758 83202
37436 94940
7323 33523
2492 22637
-33158 -10467
2580 72820
82018 -60223
84009 4924
-30966 69529
84133 -88354
58965 -43887
34762 -98140
34078 67327
25211 71805
31307 -79140
25471 -69868
17897 -81873
85733 12029
-72731 -10329
19353 -42319
-98223 5667
-77049 12103
73439 36917
8733 -940
-56427 -56949
74866 -9038
13550 -17479
84786 65162
-7843 1384
-5035 -25407
-37119 692
-49026 -18672
79807 -31627
-97028 11280
-35528 -37420
-23822 68288
72394 50284
-84859 9984
-37265 -40388
90448 -39213
92308 86233
-79993 -8162
81220 6834
-34353 -2855
31268 -60112
34332 15525
21729 75531
35109 49086
69186 62946
-80015 -78385
40138 17033
31083 21729
-8597 -50809
5109 21367
66077 -59576
-69564 -87328
-31845 42620
70469 -46434
97035 70957
-72106 -82610
84386 -36851
-12828 -44837
71539 92331
-84998 -95337
-72841 -87735
8075 57645
19090 -97876
98532 30083
10335 -44973
59088 -47103
79257 43503
90830 -36065
-16035 55318
66586 91123
36235 99966
44876 -89509
-97407 -70031
96975 74540
93236 -90606
-87030 84978
61991 -57130
-94249 -92854
72764 -48779
-13677 -74930
86281 -32409
-50884 94698
-61130 -15043
29466 -62465
35379 -41102
99028 -99828
36566 5223
-79644 -40015
-22377 13007
65560 -14797
22863 91973
-55802 84461
-58064 90975
32673 -56929
84627 47062
526 44451
-86943 27514
13185 -48576
38076 -81106
91692 -86061
59181 -34157
-64920 78921
-1929 79522
-76711 20273
-15389 -19449
28800 -6729
31110 -22198
71233 -56167
-57907 84750
-13434 69322
61022 -9932
13798 52049
59350 10804
50068 88727
91074 -79609
1847 -23947
-19295 -2662
-23120 95635
-42792 -55481
-22045 5775
92341 -9603
86431 -38377
-57948 -84289
-15626 174
-7411 53882
26678 3017
3619 31237
-95002 -9934
-10518 -85576
-98483 77216
63713 -50982
-98780 32512
-6660 -97943
26820 60389
-80882 -39504
-34575 58033
43781 71010
-90281 56019
-29106 30055
8592 29152
31300 11569
47854 -12340
40496 2098
-41975 -50522
-14744 78825
-38543 19595
-31784 89186
31184 -4136
-87383 698
-5122 44844
-9124 -94725
39612 52509
47137 62433
21734 -75050
56426 52161
67931 54214
-63645 -22926
86652 21610
-58428 30975
-4570 3518
-24555 30703
-78918 55318
18176 58320
75438 40322
-8087 32550
-25154 -8803
-21433 -37479
70448 -94279
34988 -1388
-566 -3715
89627 -908
23297 84582
22994 -90312
-8391 -55020
-25058 -51916
44679 60745
-11600 16807
-62960 -41301
-16315 96845
2584 10210
-45833 82575
-29236 -84141
-333 -93827
-52557 -91496
22857 3614
-67867 65259
29454 31170
-63790 61296
-60606 36816
-50851 -68857
-52393 69146
17317 -80243
85570 -54190
9866 94650
15363 -92455
-74307 -56369
32422 61418
13596 -66636
-76868 -39842
-92230 -6227
-90520 -19845
7819 -24628
-97510 73906
33915 -90274
-66282 -85798
-83523 -3087
27200 79712
37334 -45634
98008 -53388
-50922 -7054
-25671 -44625
41307 11677
3914 -76779
54662 77424
65546 58097
-12962 -94872
49729 -27005
-81356 73811
26039 -99040
56078 39348
70102 90434
2726 51439
-31201 13510
-79982 24497
-79173 44318
92978 -2366
67504 72879
-80998 42020
33617 38890
-58013 -70231
3586 50911
48952 35246
-41864 21235
97961 70373
-95350 3702
42097 93011
-32441 -64657
79337 -32603
23109 85656
51993 -7150
-85387 86971
87546 -74565
39201 23557
-39094 27977
77033 -72095
-64735 77691
-66317 -31334
-62244 -34302
52710 -37373
-98174 -69249
-13732 33585
-37060 -39929
40084 98622
58330 -64779
87989 -28854
96363 4536
27625 -98127
59014 -14663
10199 -63233
44966 19824
-30830 55407
-86266 61394
87637 34501
-1976 -54093
64532 -79634
-75996 -6895
83982 55648
-37624 -80545
48023 21811
-9676 67246
44400 54365
-6991 64025
63129 57200
27981 26962
19667 -50388
48583 5781
72795 64621
-43456 -88259
18050 -20782
43606 -79537
-99469 -51052
-56782 -42780
-70207 -82966
-32365 -55155
-78761 -36272
38118 4858
-22287 -60472
93402 -42189
-48476 19666
91070 -8480
-3314 -1270
84110 -60776
79312 79325
-13494 69216
42383 -37627
-32197 -45036
-10653 -46414
5203 -10487
43910 -72245
15873 -77509
-63462 56067
-16375 -57114
12244 -96560
16804 41804
-4445 4026
92767 -82942
99147 -68384
83418 63975
-33452 70461
96156 77770
-77355 8636
-32618 36633
32061 67773
4178 16767
98134 -47215
23150 -6751
9706 73566
38525 92590
43523 96294
27547 38004
3981 59011
-36800 12277
-75962 84834
50018 92133
83930 56452
-69637 -51477
22354 -68348
-79657 -90582
90164 78245
-78811 -37363
83177 21294
-6253 -33579
17658 -91662
35305 -68186
10864 42853
77567 -70040
-18199 -41664
97530 53136
53077 88441
-94637 50369
-66301 -48034
-46948 38904
-83038 -68484
-64717 33721
-66992 96927
17658 19219
65720 -90895
-94783 92781
-34382 51029
19666 26479
9889 25402
-9466 40497
-96074 40515
-1848 -14440
-56509 18219
-96200 -37180
-13977 28996
83006 -98618
61816 -44991
53174 86530
56701 -48503
26838 -41289
41812 97763
-86146 98141
41960 18756
88016 9636
-51647 -38178
-65332 -19755
-5593 -24163
-87542 73287
-60987 -74401
-85152 67238
-64349 -52229
33437 91603
73550 -52100
-76134 -80920
81295 -78049
-55326 80408
79170 -80391
-78814 46608
77512 -59401
-3449 14799
-86790 -24387
77139 -49301
41653 40199
40278 64901
-13956 -1669
19097 86009
-34189 -34409
-88664 10194
-20918 19813
49104 49944
8871 -37568
-31842 47350
-48411 -86174
-51980 27667
-22269 64480
7894 7598
-12560 24859
77813 -77669
89795 89023
60854 -29967
69487 -96750
98529 60187
-77410 62057
-62205 77878
-71239 -91325
-2785 95350
76654 91688
-64445 -84032
59629 66859
57079 3357
78859 -95087
53022 -3188
-94656 79519
-62436 42892
-95979 96040
-69333 -68076
-3930 -73863
-77570 -18455
-36234 -5094
-62516 -92060
30290 85051
47492 99640
-97905 95212
-61297 -39272
44332 94192
-95572 80943
-99127 -44010
35696 -34002
-91060 93982
3545 -42128
-98056 -77572
-28710 -9049
92771 51872
65588 22750
33681 65752
-4630 -83578
68017 4775
99058 62116
40351 -10776
-51888 13348
53751 -45124
28017 -75562
20634 -51149
-12004 64271
-74900 -28812
-27029 -71032
-77502 98832
-92905 -62071
41047 -58430
50572 49501
63878 -10122
37939 73589
16185 42230
42567 -45359
68781 67943
44003 -69852
8 -76563
942 -11550
74560 35306
-61409 -47425
-98146 73827
-32188 -84457
21686 66500
89138 66416
90923 -84516
-93733 7133
-32225 -98527
-57003 -32917
58729 4569
15433 98405
-92579 -39831
59895 -17562
40118 -69783
52598 88068
1464 -70417
-86887 20629
-46321 94928
4452 46200
71162 17900
47571 -90236
57384 40119
60748 -37169
-26781 -92383
-97237 -37307
-11050 -59103
-83851 -28566
-45782 60572
43641 -19516
24703 -84572
-32952 -64305
-1159 -57482
12306 2407
-82008 -7301
32319 60885
91609 54308
9488 62090
-84798 86202
28807 -99444
7720 43683
23885 -33209
58511 -27110
44492 58661
-80204 -19668
8284 -39150
51852 32468
-8208 10740
84878 75942
70859 -28629
22207 -35223
66871 18091
90549 96257
-74293 37492
71722 -11583
7520 87520
88190 -89187
-42171 19272
54381 -68251
14093 -99985
41109 51641
75067 43336
71773 3824
89508 -2899
-76845 -65376
9301 32226
-34316 -62808
35022 -52656
-76282 -94882
26167 87337
-45451 42533
92690 -22137
24895 -14738
10573 25654
59656 -71645
-48174 -26260
-80487 33995
25122 -20817
-17128 -95115
69646 55438
11951 71357
30819 79118
34793 99217
-44336 -76491
16858 57083
-21349 39796
-18112 39657
39842 -27691
-77440 -60728
11528 -44833
99845 23456
585 -31812
-9207 -22408
97022 -17173
96999 -72364
13083 65336
9435 50165
83422 72772
-75830 94486
-52014 -28724
-70985 -49919
-65837 -9068
1998 18770
-37766 -11159
-2688 12220
-291 -16143
-80750 -39663
-96132 -20668
72804 -52169
55267 -59826
-28159 1478
65779 10254
51042 21747
-87696 -59201
16640 -48324
-73285 80370
-53091 84964
95478 -2959
-56881 77013
-1521 81489
60803 50666
-73240 -69418
46646 84972
17222 -95534
-28743 -32233
-14861 -3695
-67357 75584
12713 -69723
15883 -90787
-99277 -50810
-12449 -98527
97620 75042
29818 3962
95348 20299
1531 -55586
-85626 -13706
36016 -32249
-26045 34260
69733 -47165
-89834 69666
-71703 88125
77508 77546
-96123 -2352
-31249 86942
81089 -96294
-70479 -50939
-31841 49554
-96238 -62761
11219 57300
91465 -95356
11897 -97947
12366 38650
-43215 -80374
-81655 -26050
-97301 39525
-87252 33207
22485 95093
-57498 -61615
49166 1370
99527 35219
98123 60841
6836 27012
4976 -57410
-1801 -90399
85124 -17888
-70101 -65877
-80651 14287
99466 13581
78447 -3422
-43750 -52604
82082 10534
-11610 91301
-91173 -45044
-84491 99174
29972 23619
47866 16790
-73581 81632
-6883 90476
-45104 -59964
61414 -14947
-77278 16806
44244 19765
5152 31795
-12517 -60459
-15675 32888
-75757 95541
-5995 -77668
-82380 -16559
34100 -59285
90309 -66100
13856 10640
95702 63668
-30928 -49189
7471 -2255
84320 73193
88222 -93772
88803 2111
54987 -31380
4283 86166
-894 29217
67506 15595
75487 -44197
-65937 8819
-36831 -78392
-93787 58537
32925 99230
82259 -75973
-80915 -89032
90249 65448
15069 21758
26638 40405
-59860 95201
29979 87192
-45690 74147
56497 -65477
-14318 87028
20489 59122
-6057 94146
-64364 62251
-59371 29902
-39750 2507
23840 -51021
-59816 98745
5126 13059
81146 94377
-63271 37334
-47545 62722
-71479 -54128
-12459 -85781
93758 -88266
26513 36902
40045 88035
-7269 -66957
44165 -23758
8987 18095
-95854 -50090
60305 48669
53011 87194
-90928 -46150
-96233 84553
-37768 41951
38155 39387
34608 35581
4254 34426
-42254 -73854
14806 3725
28894 14924
-84999 -94242
-94006 54792
-76167 48067
52365 3439
-36296 54470
-46657 77057
-78141 -11135
-81863 -86380
-16158 -90567
-54510 2152
71465 -54172
-67455 34952
-44408 -17862
-160 -31712
-40708 56124
69784 -1392
-48200 16296
63799 -5825
6765 80097
99374 96475
89069 15262
-87429 -36612
-65605 21857
-403 80434
-9515 -56085
-90293 -61432
72400 -95042
-67028 -39177
66811 -48289
-72294 31332
-52084 84748
-25866 -39053
-19261 91766
55156 33603
-64440 85177
48037 23662
-73617 79055
-77644 48980
-40360 -89832
-18925 -52364
-24459 -19407
-7507 -27786
-90193 99424
-96902 28338
-83660 53619
56276 -32075
51232 -15067
1277 71864
40940 -83970
1377 50801
65666 48231
54143 -54360
79505 -50616
-15110 -82870
96667 -5009
40893 -75977
-74235 -89119
-41935 64413
-22862 61006
-25432 -98496
-9174 -32670
52819 -8138
-69819 -65148
94518 -4500
25722 -57721
85771 2025
62641 21761
-45449 2410
-47435 592
9314 -87099
80190 -5435
-83003 -14425
-22469 19929
-82000 62944
51757 98986
-85958 -63717
-8477 -78529
57590 55132
-20170 48514
98887 -64935
93234 -15687
52691 -28444
24066 -7309
38349 -69202
-34417 -50091
-24687 68253
28640 -59452
-55202 -69856
-82232 2385
-17192 7215
-17009 3877
66722 98231
16093 85270
-8819 -10922
9652 65912
-93629 -36334
58760 -70595
83302 85509
66741 -68991
19206 -74851
46503 58947
57192 76584
-75794 18886
-99088 5385
-97096 -42243
-51244 -74602
61534 31516
-2060 -26686
-71245 12635
-3954 45802
22329 -21058
-25564 40933
-10716 -3999
5211 40649
-33317 -45166
-48725 -86586
-17813 20061
20927 -63720
-56968 -67863
-88934 43102
-99369 -69576
25692 56012
-64148 89712
-40933 16983
-9206 85116
-35502 -72209
-3369 -22803
98866 -31124
94295 -90371
85280 74020
24239 29650
2665 25399
-32953 88124
51403 86971
-95370 -12914
-21999 14041
-16935 -26205
68888 -95575
-55052 17080
-63320 47146
30941 92380
12820 -36368
-59227 -45258
45520 62766
-61508 -44827
-60521 84798
-55825 -54877
-24787 42161
-73939 51826
-69512 5095
-62512 47945
-54266 67607
-74367 -11943
21137 -68184
20016 71290
-65554 -95550
72504 5428
99054 -41182
-40212 61157
92581 -92205
69943 99543
-46472 54949
-87774 -61770
73214 26384
81740 10451
-30257 -21223
45712 89580
2683 38519
10629 24454
67960 -51608
-64830 91929
-65088 -57528
-33893 -91173
38124 27038
11296 52911
95631 -23287
44492 -10199
-64009 -31341
40121 37928
39894 -59954
79766 -2272
-20051 -7849
65928 -50102
99388 108
-32977 15033
12269 30121
6397 38157
75711 -25419
41828 77136
-3919 79888
-77873 -45229
-1775 -17910
-16161 38516
-48006 -59617
-62559 -9889
96652 44736
93113 -69127
-12858 19288
-55062 65535
18260 -5690
42167 24916
17819 -43447
49162 -2940
-7075 -65958
2644 32695
-6899 -25134
73193 64131
43074 -27014
85432 -68168
92939 -91130
11161 -63777
53812 -47986
80496 -50502
-69137 81430
-11168 51165
772 -19194
61286 -93998
67652 11764
-44252 -81756
-33678 81577
37744 13914
20741 -62782
-19494 -88333
-34228 49742
-24715 59893
64259 -84493
-10449 93221
-66501 61848
-53636 71176
11356 -3570
49803 -22862
15705 14241
62555 -60037
-40911 -53385
-38720 24464
-64490 67487
33422 37626
-2596 -66690
60318 -19869
-69683 -52641
