CREATE_2D
19
-51515 -17925 69464 -55491 20800 5092 -90952 95658 638 95690 -40568 -49301 77685 -22546 61253 1029 -79653 -4853 -53424 
52229 51558 -23316 36884 78957 -46612 -83379 57096 22991 -24499 -49824 -60500 -58050 -14043 -59669 -69228 44818 -95018 -98315 
-8744 88405 19913 -80463 -98657 -48405 58981 -47116 6586 63226 51468 -1280 -34095 16830 -78160 13499 -22685 -57615 -32816 
-58214 -6761 -54622 23338 -14004 33221 78831 -64307 42178 17616 -33299 -68468 57139 97849 -32147 88708 42684 89868 -43335 
-44383 -26724 -8838 -84810 -10419 -35400 -62500 53022 55594 -60623 -46525 96835 7648 -89446 -89415 63658 -62533 -62856 67383 
-60583 -27612 -16538 -5635 12381 -80279 -80558 -56449 -68599 12394 88490 67116 44413 27620 98393 -62337 -83441 94765 74365 
-27535 -7959 -24731 64719 -83511 34438 -99677 31016 -42282 -12698 7876 81335 -53944 70279 -94547 -34870 -8321 -9343 6336 
-86937 -78747 -994 2031 47753 -45533 -78022 23912 -9949 -70741 55855 55079 40226 -88196 91774 -6434 35640 13536 -12532 
-88129 44828 -1579 -43391 76559 77300 44092 46423 -52332 96640 39355 -37891 -58936 39527 -31695 56323 -89524 87824 -30611 
48505 21209 20671 -17685 -12397 -49789 -38650 -12913 -88703 71452 89976 -69639 -49734 61801 -14735 18754 48355 -55126 -54725 
-306 48728 -40213 -89843 -58856 79161 985 -82417 -74057 -17591 62458 -98047 37897 -59036 -68013 22249 9661 50002 17451 
21635 -79335 82362 32913 93801 40298 -43521 -94090 -92437 -15677 75873 67240 27068 -62203 93942 -23735 -91862 -68247 -37622 
-87042 94399 -61613 15641 -24229 49882 -21588 -47923 10320 -80354 36820 -51228 -41495 12158 81966 -2538 -86261 -90386 -18210 
-13087 80758 -5525 45807 -22724 81012 11694 63906 24545 -61032 -48338 67347 -73789 61108 -8470 -10127 63759 88377 97183 
99408 -57926 96606 448 34819 -3814 24687 3670 -2926 58265 70238 14478 63981 55972 -60187 -74531 -80965 43166 -99916 
86065 65215 95892 -18904 9808 68891 18762 -95357 -65090 -71225 78916 81675 12682 38336 -97589 33083 39963 71507 -36564 
-95475 -23426 -60221 89824 74793 52064 81003 -89837 1666 92551 7134 -73307 -98871 -259 -95958 -68704 78861 -69088 46529 
97752 -38327 64625 10804 30350 59801 97069 10467 -22819 39082 -84505 26495 -42939 -45563 -39804 37502 -39242 -11645 31699 
-14525 54458 71487 78979 59149 -57628 32832 3734 40592 -17608 -90048 -11504 -39378 -39421 -54698 16907 2388 50684 90264 
INVERSION_2D
SORT_2D ascending
66558 -52029
85860 -97958
92642 68512
78014 49868
-40903 -18544
45524 -32891
45673 27978
-5120 -41436
88560 84300
-3204 -34270
-33512 -45527
29541 98363
-48315 77407
94379 39108
3091 -83363
13899 -29804
-48418 -51662
-41092 38775
21171 20483
-65440 16760
-70568 -81327
58221 -93510
-70603 21842
-93758 81261
35310 -44883
-45935 -35923
-49427 49504
66260 34667
22606 -2287
46684 13210
-46923 -92694
-57714 -18381
-25702 78160
73094 5000
-4750 -83000
-19050 -69158
-46417 -67417
89064 23588
88757 -90711
-22588 2413
-50634 43406
-78292 13525
-47720 4603
-66581 73068
-54797 -17088
-11857 -41726
-80156 -29431
-45075 1891
10533 -35994
-88742 -12311
51194 -31873
-30132 83103
-52907 75692
-89439 -46777
34187 81617
-30513 -22914
-38091 48969
-74502 -63793
64333 95922
-54355 -93722
-6061 -6575
-59619 35776
22450 46804
37009 17526
73645 52415
689 -75907
-67775 -70067
87239 -98271
-85383 -1109
-65289 -72653
6310 -45208
11521 20834
-35604 29002
54409 35161
-80748 -85272
-72510 -84621
-90555 77639
-11969 699
-81475 89208
45809 60936
96387 95776
95724 -39271
20259 -86243
-15992 41988
60049 -72336
-96368 -87552
-3867 5442
32064 68833
-47611 99865
-70316 96879
-96181 -85373
30458 -99583
-17637 -45652
-91688 -50057
94992 32692
5218 58816
-43008 94984
53677 -50703
51367 -14489
15717 -57224
-73405 42625
4016 -66290
-55914 -9570
-83969 -13769
-68977 -62872
40627 54116
-40865 61285
-51424 9152
-42942 -84043
-20993 -14419
-36853 22399
-59776 -70335
-72118 25210
-76875 19199
-93388 56306
-22539 23889
84046 24669
-20374 25722
-23761 -29635
50201 -37108
-78548 84734
57990 -5836
-25266 62951
-62520 46322
-38988 96510
-38143 87953
72634 79266
30388 -30157
55885 -19532
2985 -48506
12202 98164
65207 9171
-74421 -34039
78006 -37965
-81381 -80355
42782 41513
57883 24621
88415 -26088
-79929 82027
27390 -35193
-32610 13765
76790 -54573
-73388 -12448
-78706 -15100
30277 -43351
4613 -16418
-34439 10684
838 -23642
38810 -70789
-75515 80988
58792 -37988
-5060 35097
7122 -16911
-33468 -18282
-24259 -63785
27528 -37681
38326 13555
-5099 63100
-12403 38104
-5635 78161
-88662 -78368
-14602 69523
-37396 38108
-26956 -91377
-60098 -63157
-81569 -89131
8101 -15220
-73771 -44515
53837 17070
-42836 60175
51592 -59905
51663 -23518
-68139 -58916
59062 -46967
62977 61526
4966 -92029
-28912 56238
38698 26920
-39145 -5047
59938 -40589
-90424 9952
-92290 -76476
21303 -1713
-5277 76574
77904 -82166
-43314 49980
29730 21659
82324 -89641
-47155 -86009
2418 -44149
81424 34076
88018 -76454
-95431 -15062
-65062 68800
89029 39282
-43614 46476
44310 25956
-59627 25197
63004 -78470
31467 3407
-85426 -75102
44338 12241
32694 30770
81591 -23437
71527 -16421
24852 -30624
56606 78081
-41172 47618
90012 17314
-26789 -34120
-33975 -92357
79773 -53212
-83151 -46964
-7494 44476
-86868 69580
-28273 95425
-18639 -51386
-52324 8135
-30855 904
-91246 -14811
9746 -40962
-16417 93126
-74880 382
33743 7357
-97367 88770
-47122 67061
-28706 -4530
-51895 -37343
58437 92139
66675 28846
-20339 -11981
-18487 -67101
-15999 31522
55734 -39603
71128 81622
-32736 -93354
11617 19381
44903 -75785
14204 87997
-72913 -32101
28684 71021
-60313 27307
28587 17115
60141 63833
-31309 73954
44630 31464
41022 81382
87809 -50144
39854 -52761
-81717 -73802
-7665 30255
-47414 -54877
29974 13196
-75945 -11186
-49003 60667
-1182 -25901
61644 -66959
93130 1389
-60603 -74156
50740 -35974
34353 -99877
46331 28945
69253 88301
5958 -40541
81988 -157
80230 -5888
67671 51084
28536 -14768
14984 21415
-34726 75392
62079 62627
-13888 7466
-78799 62424
98490 56645
-3570 68874
59622 -81327
-81067 -64418
-89113 -31372
-68098 -80067
-52131 -19975
-52528 14520
-3842 -84744
5516 -48501
-31529 23901
76944 -2373
-25664 -761
86499 47737
-2289 -4243
-48427 74103
-41110 -20036
-35710 -8557
98609 -51761
-78034 79804
-87220 56440
82334 -51552
-8664 -92241
-57168 -45684
-75818 12735
76405 -53572
69754 -31759
15752 -68925
64090 -83915
-68529 17105
72915 -43026
93681 24808
-79688 -51469
33969 54720
43507 32469
-48605 4799
-82270 -71578
-705 -36982
85966 51100
-88769 -11442
-35530 86052
59160 -71078
54985 79362
-47074 61272
-921 -41198
-81096 49018
49175 -55972
-24386 -28819
71561 78701
-22757 6233
-76737 32711
1737 -54730
46733 -66289
-90322 73443
70547 -24547
-7452 -60282
85223 5810
-51138 82432
-99716 7280
-9258 83543
2487 41954
32826 1405
-77474 6588
22390 -86753
-19976 6874
-21619 42976
-43660 -64343
-51658 89672
82332 1139
65140 -81127
-1216 61056
-30283 95166
-66511 97629
82263 -63648
22912 -77178
57758 34866
-35689 58787
-89709 85366
-94010 -36271
41739 19330
34106 -10247
24197 -14055
39433 37188
41432 -35788
16569 -66628
96738 -51344
71593 -16125
53557 -70271
34442 51651
81497 12580
16306 88635
65454 40510
-61612 20887
-34518 74867
-89042 48985
-24263 3246
-65656 -30999
-29436 39736
-20956 97935
78685 30061
14201 60935
80436 23804
4338 -74542
-3864 21808
3258 -57784
46795 76316
2175 9623
92653 -29790
-63908 -53660
-58454 -54197
17140 -57653
-19104 -85625
-76616 12814
22547 -17226
-43385 47867
45357 43028
-15401 -65682
-25691 -93603
6645 -34086
-23504 -92537
75320 -7647
-43235 -29737
-82777 83763
56257 -75597
24587 -29401
-66199 -16155
-25685 -4731
-11413 -14327
33213 -49284
-33945 -38603
-78538 6199
63432 32502
36318 -12034
60011 -29609
25223 69961
-11794 -72732
-79520 -95521
32633 -35808
-32418 -35183
-71805 21364
97731 -50939
37000 -90622
99990 50258
54936 20694
37582 -86741
-71524 -68604
-62191 -60073
-38848 27421
-51442 -44117
91309 121
11 -5055
96030 94918
-97439 -40775
-59340 -94632
20927 -30131
-28455 -58001
25021 23141
8655 -44047
-39200 -68601
28084 96355
-74541 -86749
-69610 99682
77321 64614
22154 -68558
-76923 -5302
54233 49051
-1245 50454
-67708 88730
4754 -249
32952 63042
-97268 99463
-89975 96934
61113 -39632
-94517 6316
26780 -56685
-14543 85241
-77177 91155
34483 -59856
-30251 -44876
25110 20919
8851 40707
27466 -69566
-61532 76977
54067 -97641
-15664 76119
86611 55852
19318 -14770
-22100 -64729
86770 -23154
-41794 43980
-34545 64223
-42244 50512
-56010 -45699
1888 -56582
-9989 -56865
77843 27081
3889 83674
30537 -30276
48523 23748
-85711 -77033
7163 58597
44040 -51637
21483 -7480
85591 82518
-51973 25336
-60140 98853
64167 -38515
-90132 -75032
-31020 -32474
-87480 37700
-69613 48282
64131 60092
-301 -96044
-71298 10560
61725 95105
-26790 -75617
-6451 -17611
30507 -5882
83510 9431
51569 -7523
60351 56935
-56265 -2318
91530 96653
33754 -14079
41629 88923
76507 77885
93660 -3804
68499 -42069
25358 -1154
-36184 -82617
-6054 22506
68374 -98137
52897 64441
56555 -2165
28943 75236
-17926 14828
-66348 86631
76622 -94088
-43355 -10582
32964 -49332
-1565 -49640
39759 -60313
-89165 6110
-52206 41197
-65605 -485
43979 76842
-65236 33962
22901 -7569
-94172 24695
48797 89850
1329 -42502
-56096 -434
75643 76489
97888 -16122
-27087 -96125
69230 56593
-23311 -46083
29242 -36198
84445 39161
-63466 46557
27907 77437
16963 43846
61953 -52802
2684 71374
19612 60418
-49497 50355
53140 24616
13744 66432
78387 -56634
91676 -73411
-6090 -18528
92312 19658
44907 62214
-71359 -6039
-92430 -36755
63526 60306
9822 89271
46671 79552
16231 53548
67606 9297
22535 85327
77521 -30561
70521 49069
97686 35836
55707 2936
-84024 16293
-73422 15318
-54527 3862
14780 -62841
-32522 56885
18520 18137
43502 -37685
78576 45091
2953 -79126
-22410 9721
21520 98048
13889 10408
-16376 -90159
-55272 23385
91175 -35492
-97685 99935
-95096 -79588
-23170 21967
-96302 64268
50408 34794
-44218 -1303
18306 -50502
17739 80518
-13972 -49493
57108 -38206
14067 57627
35546 -77842
17793 21727
39426 -59355
-4957 49805
76931 68951
-68930 -22635
41466 -92484
-87667 2949
53010 -74112
62241 -37556
73402 78160
61400 -92808
-92389 -21019
-71430 -88060
4743 79362
82365 97604
28853 12754
-27794 -72126
85754 -12219
-53443 -69318
10961 -63037
61249 26553
-86686 -89236
80205 -88855
4437 -39768
80532 74831
54486 -90833
-40328 73479
-92138 73869
-30077 -83966
-90886 -38600
12839 -22099
48927 -25941
79713 -45408
-60373 -42239
41729 79896
34365 -3275
-86353 49465
95897 -2816
41902 26471
67343 68653
-61419 -16160
-34025 3933
84651 17153
-63406 -5864
-71170 -87107
-22997 93057
14252 -18491
-5755 23008
-38330 -28996
-4305 73523
-88061 32847
-87120 98505
41201 -64974
-87777 -54787
53011 -7811
-49852 44940
55707 -79928
-81098 -27720
-50357 -54875
59975 -54280
-41579 -60630
-71765 36304
-6812 87484
55874 -60015
80879 -55598
38413 94733
-66556 18943
97069 -24063
77859 89831
32666 87010
32734 -81505
97260 21282
58443 53303
85815 -83304
-28414 -57561
-69921 -95754
95992 34788
-2235 45813
10285 3734
12271 -72093
-68455 -48696
-34228 55922
-21035 -4466
26572 -13074
40475 1703
61082 83096
-34671 99121
52682 -46342
-88127 -27344
8988 -50747
36842 -16438
43636 21372
20074 -35119
-94475 66896
12956 -13279
-52070 13775
-57979 35568
34545 15943
-82505 -66038
-30639 -61753
-30963 -90347
73244 21602
-3883 16590
-91541 -64424
3001 -13830
-37213 -59388
38732 -78139
-28109 -65435
38780 -67281
97398 78109
93062 -55861
18831 -16109
5407 4111
-9140 31440
-44685 -2389
-53533 18602
31214 58307
65875 -19768
-82514 24056
-29008 77019
7055 71952
69543 95016
-8739 -59086
96415 78943
54585 -5415
-69810 -34036
69768 -6492
-28480 6458
26425 -14707
35367 -40950
-47648 -45032
-81059 74021
-83383 -15171
62123 93988
161 56944
-87082 38864
-41268 -36750
43838 -61760
86727 55937
-6750 44111
85620 -76049
-33099 38545
-95939 13379
37512 40146
-24754 3900
82525 69032
-81949 8398
-4352 -28605
24993 -66287
63681 6976
-27350 99819
-46029 -1864
5303 -71384
20582 -34849
37499 626
-67538 88721
-2828 -66089
-27536 -48781
80019 95817
27475 16535
64157 20872
90229 -6299
-19950 57639
47164 -98308
-83329 97090
-54737 80057
24587 36787
-60513 -91666
-16417 -19020
-84112 22040
-60660 54460
51234 71663
-15027 22833
42944 -97382
92568 61212
90831 32832
47381 -67987
-32382 -78601
-55888 -97960
27588 -29989
97064 -83883
51619 -91720
-93635 73729
-70444 25538
41546 -67663
-15357 -37943
39316 -70639
-28423 -44931
-60938 22875
-16817 -59018
76800 42346
16783 82945
-39692 -86161
9815 -8869
-23773 11939
-51570 -80063
-62975 40436
-32547 -93830
-23157 -43443
11241 -88345
-5051 -51156
43 23036
62981 -90565
75316 -86388
-5060 -95245
-85839 -78021
53135 -13005
46043 -97838
-78436 -59664
-34430 93401
19884 -30249
29742 33933
-57807 23054
6224 -70429
90439 -27448
-34468 -68493
3862 60842
-66370 98502
-10333 18181
17222 -65330
-69756 26040
70518 86341
66285 98658
75767 94026
39489 -48454
79678 75387
77051 64295
37379 74817
53405 -90635
-14303 -23544
49476 -3165
-90908 -79703
-89654 16563
-56237 16234
61605 10518
73722 7497
-27689 32582
62889 -48904
-44589 73052
4894 -94208
-40743 -72548
-76081 -70079
58898 -17267
-7527 73648
95354 81715
10566 59120
64327 71888
-78373 75324
26848 25464
-12824 42936
-23081 27979
53319 -83988
-83626 36947
-68464 49308
81730 27113
-87800 -36754
14106 -82388
22404 -20719
83646 -59423
24203 -93477
35359 60940
20172 68612
-90190 -92881
13796 -75866
89865 -44652
41026 -74189
-77089 18317
13587 18087
-58906 -39809
-69046 -98596
-34953 -86901
-45015 -3660
-34945 53393
-31786 4110
-10697 25709
77120 -60356
68473 -1994
-80371 -87231
-40325 -26902
-70898 -27885
9796 -92645
-62174 -37178
-59158 -46450
30795 89756
94712 -90196
36843 68668
-86247 46780
-29503 96028
-71025 57811
25960 -73989
-36730 37751
-19277 16457
26593 46294
65777 -66960
-60380 -93728
-20626 -13082
-62931 54685
-48049 98439
6403 31093
90916 38707
36879 -82437
-52635 -16334
-64765 78337
-96277 -61379
-29095 48577
-51661 17813
18026 72891
35151 76620
73677 60427
-20591 -24022
-89293 -52691
88417 -99657
28113 58224
-15043 98316
24564 -22634
-29069 -39538
60283 -92591
19655 -92428
-6345 66313
41039 56105
77096 9929
44002 -44096
-36585 59875
89728 -44884
-36493 -35026
60041 -15005
-76712 63770
-37086 -3305
13176 -35252
14485 86483
-6581 20811
-74804 35382
-41497 9889
-80602 97892
16833 -64683
-58989 32214
63997 -89540
51266 97586
-49742 -18017
48702 -28270
-8587 46756
-48252 60890
54067 44709
-47445 -87267
66392 25875
4359 25411
81769 70338
38726 39121
-80212 -1288
22561 -40740
-10281 -52881
-93290 -73676
-70362 57525
-78541 57067
31231 78274
97729 -94174
-65847 -15384
-77545 75274
81202 52677
80738 -71007
44283 -12458
57214 -89035
-77642 -21290
-1310 -74786
-82401 28290
-20277 85674
82901 -20999
11412 82192
16113 57183
-52850 -81673
27560 55438
94644 -66122
-99634 -58979
81768 58009
-84204 47159
38393 88965
82469 -30296
29492 -18307
-37568 17138
1570 -9519
-43092 -73018
-41491 92601
57434 71452
95547 35560
-47147 2081
-63634 54939
-79135 39543
-28868 79129
-13311 -91522
84228 -79804
54983 43200
13612 33801
68445 -10649
67998 92470
57439 -47927
98201 -86166
45056 -87528
34219 -10443
-79932 -77659
-3590 -23893
-14037 -51578
-24548 87117
32167 79662
-20315 49026
-23443 98280
-23457 69600
-72845 -45669
-90825 25287
-68563 9856
51988 60244
78189 -20692
-63053 96745
59574 -12668
41846 42445
-11836 95809
-54197 89537
-27530 53249
-29859 67027
18541 62369
-36691 -69075
25945 9925
-44493 25224
-32328 79094
-32518 20704
33849 63787
19388 14811
-70590 5669
-65615 4817
-13277 -72000
24493 1330
90947 11887
65496 92096
28970 79225
-24100 58066
-31719 98734
56434 -51317
-17141 55964
44289 -94200
7122 -56689
446 -86565
-401 53744
86019 -30269
64065 -2609
25036 23317
-18535 54475
-88620 -38599
-11643 93425
59301 -88573
87915 79890
30724 45079
-16879 78780
-71747 46458
40973 65297
23662 -3226
-91830 -81883
79997 10211
31696 46487
44084 28344
86641 9239
18528 -57248
-39398 67489
70326 89104
-98498 -55100
-3836 -51735
-71762 79167
32473 57992
89280 11737
-37089 51993
93835 82779
-78146 -27527
-62191 38002
-57422 3219
-33195 43677
17448 -8983
69936 85122
-7950 35017
-77252 -22394
-51273 71862
-32100 -65628
-55048 -17475
90132 8294
18314 87281
70224 -44188
11142 14819
-39210 51556
82387 47096
48750 12460
30669 42237
17476 -76784
34667 72034
-94051 63922
45654 -49760
-26546 82846
-60472 -20284
42285 -6595
-37465 52420
-24921 -51988
-65167 -46528
5267 48310
-16010 -56544
-45158 -69140
56973 -55108
47030 -60013
41326 91916
-37783 61730
-26213 82705
-80749 54617
-95754 -35786
62238 -61842
-35986 -24420
42737 -9070
-7962 -66795
-17552 -76873
66151 -75778
66083 -69587
915 33727
42492 -96561
-5841 -388
44046 5092
-48722 -75220
25794 -6980
-59024 -22283
96950 -84266
85503 94083
42281 -42506
67331 -50567
-81404 -70014
-82004 -60186
-40744 98715
72759 52489
2665 2772
-85735 -90971
-68947 -85983
18464 83843
20794 -2343
-89076 17246
-22300 87070
60857 97566
58233 57605
8172 -1232
5959 15977
86973 -10190
1491 -70564
98047 -37201
-93148 32914
-31152 47507
-66387 31751
63133 -25622
25308 -9357
34499 -68361
-76375 36252
49209 -14688
-40007 -41945
24537 56060
69941 -10004
58518 7884
-53213 3356
-6504 68416
63247 9689
21418 33654
-5576 -72857
98753 99899
-69523 96675
85096 75962
-27447 -38120
-45772 49186
-80869 -50838
-23310 -72695
63970 -50300
92197 -6592
-69385 70600
35550 14732
92115 67948
-62912 -33133
3755 61684
99942 -78108
70422 -44241
46848 -20530
-2527 -73386
-24668 51900
66961 55427
97152 -50052
10504 73573
51301 -80945
5420 -53770
93651 53177
-73584 -69498
-33288 -17565
91433 -4161
-20262 83445
47438 74321
-3213 -70364
24748 51671
-18815 2082
71736 21204
24643 14472
50120 40758
55147 -84956
-16389 -12190
-35938 87061
87130 -73268
-82266 68361
63086 -77724
25889 -74933
-97981 -72327
5249 6516
63849 58945
-13405 3668
5985 99875
79643 54241
96117 57600
-50166 50688
-66220 -41335
13011 -12909
90766 68842
75929 -17489
-15061 27155
23320 96801
92714 70206
-55939 -60698
83801 -8070
52669 90182
75811 55121
67094 -27037
-71409 -7387
59159 -57596
-84231 7328
38754 14663
-45203 -74279
28134 55757
79029 -62468
-10811 -15088
-48555 -67210
34540 17966
66406 20406
593 -77592
85577 -99350
-92613 -82341
-92458 -46418
-543 3322
-55764 -9034
-52255 -49633
-29986 94378
-71192 91661
80229 -38096
78040 33247
78315 34908
-9848 17308
71999 -60312
-32409 -19415
32502 -55987
-2525 76652
-38385 -45509
24902 -34049
-60231 -73426
-97743 68852
-54382 82515
53427 -71427
-42516 15571
32885 99911
38079 60593
94366 -47681
-80157 43899
-36776 37994
39810 -94134
6116 -37698
75763 37189
-57738 58132
98245 -633
18522 62152
-20618 -78313
66084 90701
45223 95783
27148 38542
-93215 -78442
-44548 -21513
-48972 -49103
-1467 41807
44645 -98246
-47413 -4149
-95349 -1557
50676 -88809
69507 87676
72430 19738
52102 65523
-93943 16760
-90989 -84482
92477 82156
-54050 -84673
36541 -90988
-9976 -90949
-80580 43372
936 4821
76207 -52863
-85617 17406
11266 -34241
-80247 98439
83297 9013
82893 6955
-73902 40683
43884 -49026
11181 -3334
77775 59274
37162 47985
64909 -32004
-64019 -50140
95844 -23506
56813 -23047
93192 27284
-32983 -29127
72347 28681
-38040 -2060
62624 29783
25255 -1041
98298 -90453
-97813 -27308
-27433 -40129
98846 66831
-65433 28737
-1116 30515
43039 -50147
-99620 63992
35790 -56215
55901 84508
-26641 -62426
-1750 -40880
62278 98889
52094 -71272
52056 -38384
62937 72988
11878 -46008
69672 87446
43261 -58081
89452 -82966
-58168 -49130
50094 -86967
29700 41053
-10277 -4382
-11322 -24423
64123 97952
-33278 78793
-5921 -64084
-64812 -9692
29547 -19743
25790 -67629
36175 -59213
-81445 -49994
26937 -70659
-64291 83851
-37098 -9523
4288 -33099
91462 -91472
36396 -34232
-99827 -50482
64103 -21426
-30949 -85511
35770 -88517
-21153 -18751
-87252 -6998
-81651 89065
-2025 -70882
9092 -24271
-51255 -44001
79776 -82014
14308 -68957
-32119 4583
54818 -42857
89091 7964
-83846 86709
-47301 84824
-4765 28247
29189 -50519
-1315 95380
38617 75647
86161 54265
28104 -16649
28584 41135
-9369 -9301
89115 -21821
-67989 -69903
430 -68914
-48111 -83297
73862 21776
98760 -678
-96282 -19216
8090 -8253
42136 -99826
-84329 27950
-88615 40977
57704 -22967
77865 40309
-33565 -76095
49989 97816
94948 -85308
71598 87067
64142 86580
8650 78650
-7266 84439
43753 -28571
9025 267
-63382 8140
-50096 -96249
-60063 -41269
11529 -5808
49511 -24696
-36919 20468
-33406 -68966
-34225 78221
11326 36968
2721 -37768
47503 -53537
-27653 -80257
-92524 64785
-39368 3184
55571 18655
-89571 73932
26069 6119
-52876 30295
-63629 -13083
-98952 21686
43693 95001
-9923 -44333
-38791 37923
74394 39198
-64874 4827
-38515 794
-25969 4432
99566 59230
65486 -2493
47814 -5005
65719 19902
74168 51378
44029 4177
5018 -40382
58675 80463
57693 -84394
-41141 70140
-77873 -53728
38501 -70961
-95781 -99194
-67796 -50316
-79847 41094
83437 19851
57848 -77326
-43736 -99686
-8406 64213
33429 -30712
-48604 -35494
-22376 92627
-27667 -76071
98419 25287
30796 -33011
44283 60775
75248 -28460
97277 73031
-50642 -25071
60878 -42725
-81141 15034
-84087 -17825
14661 93034
-68975 -59728
-70961 -26113
-58261 -6126
81981 83535
93958 -19130
-47452 9574
-18503 41305
50802 -44532
60585 -64067
-66008 -20247
-87231 -54186
-36402 60093
50446 -24476
-70605 65235
63308 62178
-53477 -25684
62711 -24477
-78665 -89301
61806 66980
-97211 25038
-7071 86216
64903 -54536
-29703 -59300
-91719 -9945
44431 -4019
-81900 47823
37763 17906
20476 -25214
-63385 -20633
-10504 78324
-89259 -95802
-96680 -13793
-58700 37742
9677 50947
-8052 42050
75620 65012
-59669 99989
47236 -51142
4689 -72971
-91230 -78011
-62449 15541
80962 -88927
17279 74221
39440 -41722
-245 -54510
35893 -89451
-85291 -93614
86094 14668
-40628 18427
-3593 -16701
-51727 -26235
-57909 49054
69055 -61335
65318 27936
9140 38344
-71381 53947
39078 41052
-36153 -52671
65502 47556
56320 75096
95713 69488
32355 -7831
39508 -57297
-83644 76259
73729 23734
-69556 12104
34030 29459
-11173 30580
93791 30692
-99778 69326
-53412 -27088
81916 -32740
81193 93277
68298 27229
38729 84047
4931 19240
-80941 -92481
10004 68033
-24817 -93554
-56074 -93172
-6493 -76052
59020 43787
77618 92956
19059 -26306
-94286 -41058
-75791 -33265
47380 17113
-84535 34015
-68013 31832
-83127 5772
80139 -41121
-74751 49512
-50063 89763
-9116 -9915
59843 -48826
-38094 -86246
-52352 -48493
85757 -95601
-2380 32008
-80351 93791
67161 -34386
-98017 60553
28022 97479
69701 -38407
91893 71880
9000 53308
-69425 62467
3351 86455
56476 -68011
1140 480
98162 67359
25570 -24512
88049 40825
63123 -91691
-15627 -52418
30700 81377
33246 -75727
-26976 -40055
6093 22765
60420 51617
37295 70452
48654 25359
-18297 -56855
58015 60608
-52875 67295
-38950 -80363
-89259 -98312
-40360 -72272
71332 -93970
830 -31825
-32878 38399
-14006 45004
40490 -80889
92513 -56989
-56137 49980
2103 41290
2805 -38527
-28032 -90749
42937 -15753
60438 70860
-87385 41905
-10820 -98147
63295 -9533
-59365 66809
-4715 82321
-66439 -70569
48266 2578
85221 76052
-20971 -70840
-64169 -56503
-44566 -26419
97098 92116
-3033 55095
-92556 -42405
-50582 80317
-53141 -51461
-36092 -99275
-66253 83070
60650 -89790
3950 3671
1712 -14713
-90926 -18753
89774 75936
77533 -23896
-22769 -71716
-45325 68994
83325 -72573
-47226 -32088
11817 97958
-35645 -36676
-85413 41806
17628 -45563
-23756 -27352
27672 77985
-96639 -32567
87197 -20361
-94782 -56245
16589 53796
27716 -19465
-96460 62728
29230 29391
-68822 -3942
-24702 -83048
-89565 99639
-84118 -39576
81686 75906
-97075 89635
3909 56129
16270 61824
21080 -57152
-7329 -58430
55126 42149
-43070 -59296
94043 -82057
-34025 -96215
87681 -5441
26215 -31653
-60319 87097
69343 -87902
21095 77626
92943 95973
-40393 -98127
-17756 87206
-33894 73387
-83371 16631
19476 10776
-79622 -5234
35550 -50630
-95347 -65096
90843 -2563
96638 13632
-68128 -52972
75043 15185
54062 94458
-43071 -69229
25092 -16577
77861 85968
-97490 -44232
32887 46706
31515 -25075
37924 12929
-43431 -88802
27741 81927
-7211 -87583
-67050 37475
92930 -47735
-33345 -4470
-90055 43230
36420 97651
-56974 22920
77737 26657
56813 -9927
7592 -33428
-8923 -57867
-70545 -50009
-92573 -68818
13611 -13885
31305 5676
83635 -89724
-82297 41409
-81890 -6031
-85360 66688
-33513 -68456
-40242 -31814
-54762 62508
30782 32591
92727 47416
-66302 -7304
21295 -40708
-5330 91412
14487 34495
-72376 -95726
57425 -99281
-58733 65801
23653 -51860
-36466 46788
92109 -10229
-59370 16733
20723 -61661
29710 -44489
10377 -40038
-58420 -90491
-80831 35132
-93642 -77061
44893 -85220
-34591 -47033
-45947 -20294
-38567 69051
-73479 -40960
10304 -88068
86155 99176
-70255 -47116
22159 76456
-51284 54405
85441 82914
-40081 -18081
97821 -43759
68483 82537
37877 -51275
45274 35685
-10179 -22009
5510 47093
94170 64876
-52259 66160
-31175 84725
-93977 11251
-84092 62414
-34841 18843
95989 -45761
59009 50535
-51986 -41650
27393 -63976
-11171 -65692
-92691 -15260
43952 21420
87889 -6128
40656 -74000
-86711 -49714
79586 -27517
39187 -44901
-54568 -28484
-62909 -10701
16018 -3238
79973 2890
-5908 -27930
-94664 -30656
-58532 -95421
45559 60490
56071 -71751
-76967 61222
69767 35389
-71122 -230
-45416 -64534
78175 -76144
-53828 32716
-5905 -19796
-20037 23730
-50916 -96592
-27478 -43662
-99136 53680
67513 -606
-32868 -74523
-31208 97421
52166 17640
59206 51358
-10045 -13767
-73667 25865
43943 34991
-32319 -93930
23813 -8359
81538 -42768
-58998 -80384
70218 69441
76104 56763
90822 -67293
21560 66336
11284 -99802
-97173 45495
-39643 -63307
-76961 -26605
-18284 -9406
66196 -49257
55750 14125
73527 34574
-10523 54044
-5557 -82631
54709 54048
-13540 17769
82040 17654
-36990 63865
91282 962
89194 24573
31162 43814
38083 -35226
-72023 46348
32997 52552
-36536 -62263
40254 99801
-29240 -46619
4896 50449
65095 21620
37987 -21528
36026 -2688
65745 12684
-6978 13284
37299 96504
-87495 15743
82794 51555
-59467 1826
91293 -44556
-61943 -72421
64216 -50799
81483 -78096
-74998 49376
-98251 79924
-20649 13555
