CREATE_2D
19
-45994 83141 -47519 99654 -81413 895 54132 24509 16754 34409 -42855 -8883 -85471 -88351 52553 -46073 44029 72286 -57234 
98975 -99812 78886 96952 -37741 92154 -88067 -27333 -65185 -81553 -65797 -7020 -37542 92888 -16667 -72249 47671 -78024 99392 
-82705 98244 -25597 -73025 43162 -63089 -72796 -36305 68982 -23145 -71356 982 13952 -97311 3889 -99823 -2601 -86305 44903 
-18372 76495 -43359 38661 -2789 -76028 -47991 -90605 49785 98506 64064 -67246 -3879 -58608 -6154 59198 -61155 -52386 -35006 
96280 -14795 10672 9555 61462 -7065 -44345 -67854 93627 -34936 -1420 -88038 13997 87855 -72605 -22153 75032 -85003 -11790 
15469 -73207 -21040 -77320 -48461 -21172 12643 87111 55260 75623 -32973 -57360 55677 80390 32109 -84587 6307 -69237 68514 
-44469 55343 -7390 34160 14520 -51216 -81016 -30301 9364 89712 -86557 18221 -58802 60195 75233 -70325 -76906 15226 -53480 
-70040 98986 -94001 8275 15530 21512 6098 88499 -82844 81662 62244 -82824 -75132 70178 -49316 13650 -34510 -74521 39988 
78731 10775 3414 -66128 24149 17897 54554 16652 23189 -91473 -31854 48795 -85486 -19192 -14536 36744 95557 -9757 37416 
61896 -54804 53637 -11984 38760 96805 5195 -1794 51360 -83795 96726 54128 40221 -39778 45276 18455 2752 12780 -26057 
-68521 -72161 93652 -23395 52361 -20950 68872 63570 -9317 -88101 842 -64054 -66295 15293 -75537 98791 15940 95425 81005 
2911 -84527 73295 -43706 -80414 -27991 -47889 35651 -65400 15281 -93429 78959 -53013 18692 -20921 -73894 75077 30305 12251 
41558 -25137 41548 -89237 43633 60309 10549 -97730 -23473 -19086 17812 63367 51542 -50890 70588 -53979 -16143 -31114 -38887 
-93353 53751 -51788 41437 23443 -75499 94292 -88455 29642 19125 -2413 -48323 50001 -70365 -40783 -99980 63614 711 -33949 
-19611 -55132 40469 -24356 -87924 -94078 45435 85973 39623 -32806 5934 8801 -49409 68661 -90248 70399 -85627 17555 32567 
-66594 65663 23783 -55904 64285 -81406 40918 -1918 31922 2315 3633 99428 57316 12474 63684 38763 -53498 38522 44175 
23020 -7175 -18085 94357 61418 25214 62341 -32284 -68221 24599 37149 18923 55183 -98303 71924 -89724 -25444 6149 -21654 
78235 25260 -39077 9022 17575 62882 6343 34866 -12301 -52288 -91451 14725 -2546 -57223 78479 92930 71522 60290 29146 
-92644 32981 -38045 18835 28682 -93496 18219 -77290 -99162 7193 -26073 53917 -61308 -11837 -54753 85387 -53419 -62396 -31611 
DISPLAY_2D
INVERSION_2D
SORT_2D ascending
-90077 -89474
7639 -55492
-54428 56528
34670 -45089
-82073 -3634
-19499 -16984
-79710 44673
-90390 -25705
-33905 14679
-3273 37388
16277 92303
-58429 26470
-45001 -91746
-59492 -76103
76517 -77001
74699 56423
-80582 -87110
42920 -82542
13033 69075
-62498 66557
-57874 -12246
-36240 20423
-27612 -36141
-54886 -33681
-57260 37942
-70210 88290
31321 7714
46203 6119
29370 -5006
-75450 -30965
92820 -17207
-65624 6875
72947 -3289
13702 -27794
91757 -10420
31085 -38330
66817 45527
82359 -75007
51082 -71219
52857 -16773
16894 95093
78273 -83941
46510 77522
-31741 -83949
-5111 42745
78849 -8566
-69263 33949
32467 22559
-18205 15493
77700 -57157
-31640 -86978
24308 5793
87198 -84688
19718 -34429
-88709 74989
91450 -47597
-50027 -5336
-39606 -90517
-95602 -17266
-16456 -84463
-13557 -36633
9895 -48620
84197 -34720
-19175 -54293
872 -66192
95419 -29610
-5854 82582
-46150 -83902
-95065 71222
-43838 -92225
-27512 90451
-23236 -26587
52763 -97864
-54276 79364
-93776 -69398
-90373 39592
-54747 -58484
74672 79406
42690 82262
-91674 79874
12818 88720
44700 38209
84328 -86853
-10246 -49665
-95811 10308
-65238 77803
40672 1623
80174 2481
-48497 60836
42800 63627
-2941 -53981
-70064 -19331
-14604 81534
-23424 23600
49664 40673
43643 -80697
-74932 -25957
4261 49351
-11012 -72035
-23406 75899
23847 4898
42489 63981
-51620 -76771
40180 -24541
19282 -34051
18748 85956
96778 92664
-52700 -86243
12995 -33105
72029 98143
2236 -41193
37355 61602
92569 98878
58842 -73785
-82550 42860
98177 -43898
-12756 -62908
87677 84018
-79523 41433
49309 -47207
36001 -52714
-78302 39571
43304 -45010
95311 -81797
70432 -78216
63337 54127
85220 -3141
83215 -17640
28661 9888
94492 -75895
-28729 58281
2874 -70303
8281 43966
27606 98177
-53471 -56972
1079 -19741
67875 -91015
-37990 -2965
6645 -43488
66833 73006
-44157 -572
71980 -11150
-2341 -86132
57039 -39287
71318 -30079
-64483 73484
20723 -49416
18265 1689
2920 -27070
-93937 38227
17408 -85434
78346 -65031
90437 -67698
55373 -92202
-69759 42606
11708 7916
-2619 -56700
-33686 -70439
-97387 -42701
-22776 15599
80329 -43738
-94577 -23414
-73122 -94730
-80978 -68075
-39403 -48138
-60257 41984
91666 2510
-54827 -96625
-33568 -82840
-93123 11094
46429 -93194
27909 34081
-55025 -53086
4773 55937
-78120 -83375
15468 12910
39358 -55170
-71132 76527
93759 45592
71448 99128
80175 -8511
-52465 -25185
-11550 -13552
78158 -47434
10278 -98029
29902 -40216
-19296 -72975
14049 -67135
52496 -10627
24963 -81043
-44957 54148
10965 -40711
-16867 -86748
-60028 -73496
62970 23651
-24182 66484
-85968 -83210
-47271 -61832
59973 91362
79185 77974
69030 62030
53453 -42252
99990 -32920
46631 38886
-14397 -93150
-52219 82117
-23167 -67319
-85649 9765
-38463 -47812
-18251 715
31368 40450
75888 -26533
37258 14741
-47540 -55602
-35404 91664
52397 23839
7658 -11228
84381 -52511
56011 -63585
-25311 -41500
-66638 -27257
75554 32240
-75732 44715
-50212 -45794
-13707 7962
93930 -74275
37293 42257
-4393 3736
57540 -37456
-1785 54426
-55953 72072
-817 51448
-70423 77405
95694 -22378
-82129 63317
49747 2876
95469 -81521
2766 -72777
17057 2999
34165 96368
-80589 39241
-50414 69292
-69682 88491
-64112 -44870
83522 40377
7057 31601
-49985 -84330
22305 61900
39453 -16159
-22656 59163
-5313 -52562
-65220 69361
-38331 -31029
-21926 -48335
-36228 26432
-1237 29259
-30093 16825
21749 -24724
69462 5034
-32811 5571
-33271 -650
61882 -76915
98018 42333
95370 7563
-47273 31702
50461 3851
39202 -85396
-7696 -32805
81124 2715
89969 25348
74937 -40342
-6064 -248
-33067 -12235
-14248 -28450
-25637 -28336
49709 27331
-1721 73008
83216 12059
37495 43243
31000 -80989
37813 -57383
-69743 -31983
-47177 95906
-67231 -45543
65142 -79029
-46111 -13839
78683 46245
-25348 81409
39224 44113
83002 85750
20178 -18473
-66077 -61048
-22112 -85588
35348 -51711
-23551 -38872
89027 -70303
-59495 41429
-31419 -13149
36438 -25380
18959 813
-68030 68680
-71111 -17569
37448 77618
43804 74093
-63731 -34885
66675 -70960
-75295 41446
-25894 80637
-78826 1744
67673 4857
19783 -61645
56809 72801
-99263 -31542
-62812 35437
-32057 90060
2588 -49748
-82428 23113
-40805 -91493
70017 35387
-18602 -60979
64143 3477
-38304 -30225
-69407 30001
-30959 58262
31311 -64534
57782 51485
-81347 -36600
-6223 -95185
-84858 -60627
-26060 64507
-98581 64791
-28625 -94661
45682 -80436
-43178 -83769
72499 -26527
-70638 55637
-35211 -30196
99660 -67181
-54900 -22888
75412 -1079
-15167 -76782
96612 -8631
42214 60941
95115 -7078
81597 56147
33507 -30083
-34130 59486
62300 70628
61888 -53565
-55304 -28825
3195 -31142
-15047 39264
-56183 20732
-6391 -63168
-33370 -59762
-61962 -63274
48681 -6542
-68332 -22420
-65959 15499
-39009 -7617
-33138 -69556
98742 -9282
-68086 -20476
-40840 -44892
-95358 52514
-5236 24677
-55820 -53316
-72616 -29932
-7404 -49281
87408 -87317
90247 79760
-82702 6191
-52095 -23283
-25287 -30186
49000 57807
81564 -74733
-83634 24800
-31208 -16949
86391 -42592
-57191 -66868
-20375 -47719
-16828 20374
80703 -75297
89403 20596
-48618 12254
11444 72521
-85239 76786
-2449 90622
-69442 58225
-4701 -55782
-44620 89158
-60278 -7991
-51177 -40130
-39994 -71685
40457 -41041
63328 -63585
1242 -18532
-70082 -33259
-22003 -27632
-4974 -18667
46553 -75942
-93874 76176
60881 -4188
-55101 -32527
-48132 4477
-93993 -12244
-13436 2937
38740 -38212
15550 -86644
99148 -42213
18957 -90500
41559 62365
-34356 -6387
60247 -43706
-83989 -28959
83521 -36011
-57827 -61462
59803 97874
-37339 -59971
66749 -60409
4849 -80409
-73690 -2288
-71222 81507
75197 79868
-67260 47063
96232 -65669
76680 -97012
49483 98379
-26958 82036
7687 -7708
24380 -66146
-34938 70656
45701 88856
49773 30083
30747 -48621
-97948 77358
-95401 94546
29045 24613
55542 -30195
96036 86324
55740 63331
1163 -18855
-72648 56899
-27859 -43941
-58171 67584
-11746 -15707
71176 -88516
-3490 56951
32373 -37712
-45174 14957
71303 43615
64187 -93184
95023 45440
-91295 -31904
-66838 -30728
88551 -86186
18810 86401
45808 -13608
-41059 -99472
88013 43800
-99330 -226
1343 -10390
83802 -29834
4412 17485
-1968 -53811
28696 -98462
67153 -72402
93611 -27238
43770 4906
81161 46000
72968 11728
-43711 53853
-84728 -77934
83612 -39215
-60934 61753
-90023 76483
38307 41298
-93847 63641
-19420 55565
-54483 52403
56201 -16062
98313 -56850
-97149 -24791
94855 -95202
22998 -77094
55288 45575
-27143 -21293
65825 73670
-90421 -40079
17796 12881
8210 -65512
-11012 -37667
75258 46374
91520 -47821
95582 -66601
-9822 -63096
66713 71853
68157 -45280
-62655 21939
-90316 -17740
-66273 -8709
-87436 14291
39508 -23014
-53925 57919
-51102 17746
11295 44489
18907 59677
-91310 -15481
20026 313
-44107 -70641
44832 -91294
-47840 -9736
-13632 -11388
-77940 43587
46472 14626
-83715 -19120
14101 -21269
89488 77477
-50809 -47199
42472 -23886
34201 -82184
80230 -56076
-20516 38750
96659 32556
-79335 -23490
44153 52137
-15104 -85218
-94822 -69055
1927 85669
-61542 -69027
53868 89818
-74573 -40551
31958 -39839
-91607 -92842
58057 87191
90720 -94371
-30762 20543
-28085 -66176
97305 15697
-46050 -66499
95947 39821
48627 -66922
16464 16638
-79637 -5610
68301 -85910
28627 8468
35117 -58765
-83895 20046
20304 65648
-36858 -25319
25861 85144
34113 -88102
15941 34740
31410 -59317
75452 64362
89735 64864
66151 -65425
-56668 -98964
45397 -79505
-77481 -83157
-60854 -9685
-2484 92293
60939 -52375
-1720 68376
24283 -41076
-39636 91715
-54800 -9373
17107 -91960
59758 -76739
-34976 -30259
-40956 -78508
37022 31196
-5220 15687
-47727 -84449
34318 -24973
-78165 -21080
47152 -93222
-47381 78941
-8273 -44376
-57167 27139
-42216 -93108
51086 33286
31593 -62170
-95035 70976
-43729 -61573
-9768 441
-870 36491
-42965 59179
4930 -34236
58302 96144
31860 13279
55247 -82165
-80935 87993
81118 -46408
-19554 -65441
-16913 39455
90118 55414
29672 -8416
-64526 -90855
-80119 97878
51318 -21942
18287 -63611
5504 56904
-97839 79973
75049 -18185
-50318 -20453
-87679 27525
-61520 26761
-7656 56024
74951 -57382
-11133 -67073
-44897 36494
90728 -35259
78393 -73680
12803 58406
57867 54784
-14273 67174
92428 20921
42075 -64592
-15284 -33541
210 24096
4699 33816
-69593 -51346
30972 17634
-8466 -57279
96554 -92431
33770 -86197
-84420 76322
-84682 13139
-73441 87678
-66976 91312
-74410 -57101
45099 69671
-43009 -25232
99823 76787
79406 67779
94857 -31840
-68278 92151
39333 -3802
-70061 -65407
-20265 -49355
-25363 -37492
66637 -17841
7299 1560
-22794 -30245
-89788 33495
-95521 -40980
29093 73005
-96273 83209
-6935 -40612
60632 -91540
77259 20408
92001 -21459
23302 85439
-89038 46041
87478 35890
-34058 -38911
82918 15006
-11675 54943
94230 41214
87480 -65497
72199 -60321
-80653 16011
14932 -75343
48803 56309
-37603 -58968
-15735 73102
-10585 21817
-47429 -22320
10902 46872
56877 59765
-18224 42837
-70823 -33155
92937 -26479
49266 18013
37678 81632
-35937 -69370
22641 48854
58273 18640
-99321 94023
-82463 -35225
-2404 -64937
96878 68959
-22453 -82098
47306 -85581
-47821 -71695
59934 49525
-78709 -50053
66189 -4420
13104 57631
-66481 -32874
37955 -55362
66441 58836
-18577 34775
-93435 80376
-69338 36015
4440 -73884
39172 14618
-73720 -74866
87588 -86334
-93789 99440
6083 38201
34904 67014
-9086 -51052
-1470 -74308
63346 55226
89119 77664
-30794 94834
75655 -29363
-60716 -26472
-32068 64484
23289 79746
66182 35464
97635 81474
48049 81180
-98271 57271
-11746 -37726
-46008 -81462
41938 28022
-35431 -67985
44509 87697
-988 60053
87149 -28177
-55660 74694
-22526 -90350
-42034 -81813
11807 -71471
-82757 68539
-624 -94265
-43915 38219
25102 43473
-47109 98167
-97103 23433
20111 -73367
-57678 -70498
-18129 -30973
-2115 -8194
-59929 73909
68601 -82653
37754 -13349
-31453 -59462
-96286 2190
-46739 1927
93198 -66294
-94678 -46663
-18432 -98589
98944 47502
64847 -35320
-22724 -93814
56117 59461
-1938 -52137
70894 73061
60887 1098
-95533 -43966
-10815 66641
-33953 20772
-9914 -7906
-34749 21057
52938 -49100
85927 -1528
-87841 4229
10146 -37176
-76340 4529
-29587 -3342
-68480 87875
-99865 -85076
69724 -47817
97401 93211
-24588 17559
42353 -20515
-89075 -89092
-91414 -36976
-88271 -14236
-33945 88554
-6483 -20432
790 33656
32906 78696
67701 57416
56307 54068
7192 56403
-31618 45973
29382 -23545
-33919 40474
-34983 47634
88171 -42230
-44666 -40979
-87932 -64764
-95341 -23075
-56834 -21288
-15507 41790
-41729 -87985
-26720 42646
96535 -10184
76768 75062
8852 34421
26718 96486
21922 -86
3482 83312
9712 -4734
-97191 -22957
61440 -22632
-70200 -65009
46328 -71521
70015 -17925
91663 96359
61062 -26290
-21087 86884
-19263 17443
-66417 34678
-58744 -96240
-7436 -91509
20596 49343
-96022 -13795
14080 -37227
3181 56441
29710 60869
46551 -33414
34123 33668
42527 -8884
12767 80814
-99914 -35249
-79098 70868
83141 -55096
-6552 39409
35866 -62951
-95876 96924
-71438 82691
-87439 28746
96793 16622
75610 722
10974 -67468
-28934 15487
68307 88450
41025 4665
88335 99084
-99070 -65081
-75888 62890
-54087 -67179
61378 330
-6324 54967
92101 58197
-50301 15305
-14149 55666
-64833 -20887
-42469 61883
81596 10695
-23223 -8002
32541 -22982
60433 -1614
27558 67810
-25390 -62073
-64897 -1288
87485 -17208
91264 86364
51951 18319
39728 -74611
-68633 47367
52766 73849
9723 -18147
82950 -63344
-99283 -15815
-26141 -38005
98319 -42304
-14622 35985
20801 23182
-4291 7208
65400 4781
38070 -15830
-31299 95605
-32088 -22532
-76726 -63584
-49204 -7669
37277 21604
88961 -13908
-51209 -37465
59854 4606
63861 12760
-42444 30071
75012 45019
-88202 -93890
63423 5564
63741 49008
-21133 84560
51293 -52145
-68116 -37371
69614 32044
41417 -86779
23084 20923
-6642 -57252
-31197 -77375
-24617 -77258
-75701 -80646
29357 56126
-85280 81318
-37794 -28285
-83261 77095
-81309 8252
99685 -83762
9732 32664
-36855 -86777
28386 -79086
75831 9988
65567 18372
48791 -45702
-9459 23792
-40412 5321
-11479 -78273
93687 85559
75989 -96340
52710 85763
-89117 -98933
-98656 17582
8567 97585
-86153 -31078
86684 72670
-96681 27698
-81404 -22706
-30696 -70648
-35967 -23680
-13372 20482
51404 29889
80098 -45345
-36200 40278
92709 91053
-838 -88806
11205 90350
-89191 80401
-69843 93667
65131 58499
-64644 71255
34506 -99603
2588 -98301
-25689 -23853
11589 -70750
-35171 80661
37874 11429
24676 -68662
20098 -42154
70669 13195
-42402 3823
-99853 68968
-86602 3641
-81058 -95378
75391 -73319
38488 17019
-68302 -68006
69669 25151
-37813 26905
-5904 -13000
45655 98178
73399 93376
-45172 -34008
46156 -86796
83528 -39777
80907 71392
-69840 -25224
-8589 9092
-45900 11624
16813 93736
87916 17227
4216 67466
72510 -53392
-50136 -57464
-21016 -33768
12135 64072
-43291 73465
96325 -69018
21064 53973
58575 -16467
28176 76845
52476 39316
-50275 56972
93205 -2037
22886 89826
44681 47175
71244 36092
42548 -11218
-6570 -63487
-3456 -35806
76815 48597
37465 -88241
96389 6492
76740 23254
18385 -8975
2984 -89708
-73024 95259
90021 40602
-61128 67190
65365 95971
-2190 72819
-54265 -73204
2048 88189
-99567 63966
3383 -40610
58728 -41672
-8224 -36904
64244 -23938
6930 44729
1504 33328
76952 -30032
-53100 36007
5717 -61954
-19687 89343
-43255 -70890
-51656 31676
-69307 -52506
78392 99008
-5049 62736
32279 30706
8106 45875
-78627 -96338
62547 -18488
-56128 -8921
-24994 54939
-41630 -58535
-71230 -89399
88912 91526
55693 -62879
-69226 -38116
61348 -72590
10471 84016
93053 31333
-30371 83334
-67986 35840
-92411 64456
42822 -76903
80716 38587
-47528 -20169
-49296 -96436
99274 34141
10528 -50951
-45674 13590
-58336 65988
-42229 -44326
23983 21133
-68377 -22074
-21427 -60952
84512 -42714
-71889 41736
-60307 -74999
98662 47477
-46119 -97888
94596 -87438
-58198 -51403
6191 78143
-29937 54543
88885 -74958
-19147 -1572
38055 -44613
60959 19106
-66975 -471
67183 -13248
-94054 -66796
15601 85165
34451 -36009
-91105 89233
-45232 -77504
-97525 64651
-10124 60303
-35190 -27700
-36669 61385
11319 64645
19567 97880
79779 24689
95857 -3733
83694 -64166
-14705 64522
6887 -71190
30242 11104
-1312 6607
92057 -51209
-58476 28017
48344 72638
-65980 84867
70702 46171
27865 74698
-5990 80827
89875 -48936
-99195 -68907
78893 -77761
-66253 84353
73474 52711
-70022 9553
-55662 -8281
29412 74588
41670 -35038
-79219 -85287
-61220 60974
96489 38793
3755 -67251
6283 74006
-11220 68188
38458 -21657
40278 37815
-93665 -15315
42374 -55382
59380 -28831
47089 85040
-27958 43385
-42950 -13013
-65406 27136
-36469 55720
-44848 58740
-4556 -39143
-8986 88042
-14885 -56669
2611 66440
91951 95500
-81998 36045
91868 65264
-29831 -59433
66145 49212
20731 -20336
65868 -48164
-70284 -65923
56067 -84750
-95136 39922
-74648 -19594
51749 -7719
56417 -61625
27049 -70806
56708 18036
35769 -48396
21518 -31417
-31577 -94511
-17186 -73224
-40323 -4744
55148 94337
58749 -70464
42283 80741
61156 -39272
-26106 10312
27906 -33148
-84942 -45227
19099 5338
89564 -94816
64910 -21253
-41164 4063
-95779 96259
-65264 42334
-68125 -86565
-99664 -47695
26221 -25911
58056 -47285
13410 60480
-65709 38667
19810 -75406
81445 90572
13671 30942
98767 -98441
41784 41411
-79174 -18551
22670 97561
68898 42918
-89004 -3278
-32082 -79204
-38203 86060
98498 54274
-59765 28237
-27211 81367
24135 76797
-4453 -55685
75218 -29107
64406 80729
-98792 3734
-33392 -81699
-22939 86929
68893 -89879
49819 21987
-24906 -69932
65656 85191
-96750 -27963
95672 -37022
-71181 64102
99525 -50085
3929 15702
17963 86395
-48008 31740
65280 -75547
43979 37987
78391 90710
-1984 -33507
-71565 59217
12067 97263
-94358 77684
65006 72137
-75302 -43499
96921 -78630
41757 -1348
-26649 33703
29429 -46825
-57310 -67357
-62183 24119
-50992 -2657
-58580 1693
19922 -13690
84858 -67736
27520 31714
-78103 16832
83924 -76999
13394 77000
-42761 -81855
68602 -12321
-75435 -35134
-71596 47800
32361 35312
-6030 -38301
44249 21478
94986 -81279
-86096 -90463
19387 92182
-39520 7177
97345 -53577
-68338 92226
-54667 89816
81337 -18172
29531 79165
54323 89363
-29159 -67652
21988 -9069
39429 -43996
43774 87592
64243 -55585
-68087 -17793
-65154 -94921
-77542 -32684
-3764 -1165
-44419 3232
-47390 -57957
79371 -60750
-47239 -64287
-1168 -28414
-63503 -31201
-9564 42324
91125 -6398
16161 82036
-47968 98522
-82171 56024
34146 -53196
45474 66242
56533 -89938
87692 19707
-95419 -99979
39341 -28343
-91128 15988
7609 -83310
57359 84746
-56476 2851
13319 -80824
30510 -83864
-94782 11788
-14494 -49903
-24259 -29503
-32727 69983
-15670 31274
79376 78303
-13550 -37946
47458 -30716
59089 -9542
91460 -68462
-15914 66014
-29749 16591
90452 12927
-79793 50355
63512 98756
-187 -33942
-82730 71958
51384 47898
8136 10528
10769 32972
-42233 -77366
65544 -4818
-23864 17253
72560 77576
32157 -12627
50994 89741
-18142 -39005
16886 24306
-4709 -61911
-4343 52676
-35551 1519
86212 71716
31969 54597
71498 -10662
4701 70672
-35762 25085
-23858 -85148
-43488 99366
-21876 -48718
84474 76498
84450 -82233
4288 -74540
-77424 63743
-24856 -342
-61593 61871
97263 -57575
-45694 35459
61145 -83976
-5649 63409
33479 -77261
9792 -47803
82881 -51001
59733 30968
70985 86400
1706 -22576
-83293 86842
-84036 -95387
15682 79496
82260 69275
40684 -57206
-51376 79077
86671 36050
-15722 24757
-55346 45653
-96714 58391
-43959 26670
-84274 26685
-90705 57766
7340 -49443
39128 -38658
94663 63991
8535 26978
57727 79750
-31376 97446
99196 88939
37512 85637
-5894 86942
-23527 -20304
-475 10384
10396 -29486
62061 43812
50854 -75084
-68454 75722
-19827 -74293
43510 1833
-54718 -45324
-33266 -5031
-20137 64273
-16206 -2437
48126 85500
-22764 -61095
-18815 -67643
-86958 -13894
54003 67655
-2616 -22679
-79424 -53070
-29059 -45182
-24476 -19770
99864 -33322
-73623 50838
-38228 36196
-44890 59937
5674 -37853
-25055 15409
3200 -14617
51873 58456
-83087 -81157
74783 -26382
-72196 -48652
56838 13716
-26751 -29312
78483 -55092
-11264 -80368
13749 -74547
-69104 44748
8253 80127
-9482 77476
-94920 43720
54478 63413
-82656 54824
-56576 -55081
-83146 -13003
90295 -48661
5790 54004
48848 -82280
-82619 -80358
24914 11985
-37296 23596
57532 87689
68369 22754
5353 77647
-99989 76273
-3329 46973
77996 -75721
88250 -66701
-40354 58470
13065 56314
53876 56920
38031 54146
84829 -61502
-70715 -24416
63475 -84037
-55798 57806
-53283 -8124
-40007 -50625
-59827 8787
-7071 -92033
-81071 -95643
-67961 -44639
-98178 -99295
-45591 31467
11241 -12840
41354 46067
9194 48403
-24265 -36909
-10094 3793
45577 36257
8302 -6949
40914 91524
68312 -6619
-47657 5141
-49283 -91731
-54429 97477
-51578 -45406
49136 -68099
-69189 62136
65009 -74866
51917 -84685
-23297 -5662
-2579 -56639
49748 69624
81199 -44747
-8053 24340
-54846 64626
87972 -71733
-85437 -75655
98890 -94640
-32157 -19087
-84701 3538
-26335 89541
53436 95371
41464 22108
62332 79553
-39767 -23497
64985 51074
48307 -93146
98320 -550
-75766 -74394
-93234 55723
-75627 -24052
-18009 -77242
-55438 45939
-6759 -76568
42962 76047
-91420 -30910
-19136 81731
-36215 -94757
26057 99374
57981 98690
-36524 45804
63092 58979
-74208 -68303
-63213 -87804
-16935 -74691
67254 27664
-8184 28566
83213 80001
-13116 61152
71369 34546
-58785 43788
7416 81113
47340 8343
33601 11477
-79844 -48458
-6184 5292
-40507 -70816
31435 -54289
-9659 42567
-20802 80829
7664 95613
60622 49029
34603 64043
13521 -83612
33379 -27031
-55361 6383
-58271 -79211
88585 -6228
-65077 22305
80458 45370
-90767 -63058
62537 -87418
62949 67759
99252 -64099
-63895 98880
29434 -14471
26337 12364
74133 -54657
68124 -65659
-12265 20110
-6302 -49094
41149 -16578
86200 -57514
93813 -19863
-61735 -11730
-78023 24940
-66052 -48490
-22001 68054
-46554 -40612
90323 24661
7884 -38448
52769 -82091
86198 -70973
-23889 47725
21469 -72677
59854 83943
77614 15850
2159 73555
86924 -29422
-89782 46596
46433 98520
13854 -6698
62578 -78355
-65390 95619
98166 -86672
-87214 -49184
24510 -2575
50975 -26131
-53926 -21949
-24142 -85407
70964 49022
-93390 76740
-90584 92287
73887 -41124
540 -40517
94880 15555
-42767 -53951
23591 -94650
-67204 52870
50194 5381
42475 98466
-8879 505
-55645 44057
-34275 16845
1135 10746
96610 66554
-44883 -92425
66674 -46373
-35010 36420
-59359 81203
67240 -15923
-379 -23288
69925 -64826
11854 82527
-14624 49117
46938 45308
56110 -47065
40532 27150
-56095 -61861
-86116 10543
-96000 8550
-10874 61961
23300 -85543
-38440 30301
-67213 -35541
-97646 12675
61791 -28153
82013 -4655
-67243 -82935
5700 -13850
-34663 -54878
71303 -10167
84832 60375
37199 88608
93656 -63122
87479 -31669
-15629 64332
-7723 -6409
98015 11972
11020 -25310
-51436 52789
-98855 50113
57673 -55119
-43318 74819
-44616 88258
-99570 59227
-11631 -50740
34958 43514
86468 -42570
29165 84995
75084 -30162
-3184 73195
20842 78934
-3670 94776
18018 -67811
7853 -53450
82008 40521
20503 26605
-41571 -64521
-54080 -17506
54168 -66283
36399 79269
-55133 6217
-62955 59666
74844 97809
25633 -31503
-89902 -98323
-35979 58214
41578 -68502
-55553 -61977
-47155 -85600
-20630 -47853
-21990 57959
-65606 -99614
-36298 3648
47515 3430
-49744 -37599
45081 4195
-49353 -29264
-88518 50323
-887 -95812
-15493 38241
-76316 -50117
-46922 -90623
80778 -11451
32755 -11195
11429 -33146
92096 -44843
-50314 17474
71530 99770
-25018 -68131
13563 -68181
69800 63535
-83864 -2221
5776 -13674
66408 22960
-12586 51662
-25798 -62053
74617 -97626
-12151 -26283
-18037 95679
-99305 43820
-63852 90931
-3347 -19434
-9071 73525
-40786 68491
56142 99285
-87453 35376
-20239 -60605
77524 81789
26099 -40066
47267 -73351
70805 22223
-93365 -70003
22443 -88937
8948 59778
96573 -47378
-60495 35064
46770 32375
23178 -86350
83705 95669
93848 -36270
-370 9659
38720 -91782
67370 16559
10614 -18305
-28958 54941
-81420 -63448
-95260 25209
-95118 31993
89137 75402
93884 -2177
62959 64150
2477 -79484
51478 -75727
15102 -21504
72230 60209
-29139 492
-95146 -1837
-6918 59547
18130 40813
-14265 -72755
-96939 -87267
-92158 -15153
68902 -30977
-31020 25196
-58809 -56379
78661 30374
-72347 39125
-54939 -7587
52332 -93368
57977 -42522
4039 -36198
-47590 -99770
-87440 -71942
-86669 -51795
-29513 -67678
-75276 -75369
38006 12145
-38126 72839
7728 -7040
35932 89944
5774 -43856
9244 67282
93647 -69896
78767 30750
-36228 82077
29537 43143
-34623 -46270
25418 -39315
81506 -51540
16112 -77436
66072 36938
-94490 -39437
46958 31520
-87402 36874
-58709 2228
52351 -81095
-44790 -7130
-31247 83659
62438 70317
68383 -75628
75498 78047
75086 91830
1911 30286
-95730 -76790
-64017 40593
-18560 -65114
82210 -68034
83156 80518
81631 -17967
-67591 20362
1470 -73773
36279 -80101
24274 -20707
76212 -4612
12578 6108
33580 63837
-6759 79472
13219 -46975
22090 -49833
17159 96494
34459 -57280
-22321 -25727
78275 -37530
-36541 94336
-50952 53591
-80829 -31582
95306 64040
-74976 -18435
70680 -41488
-23685 20206
66115 5802
-4693 -31903
63893 1035
-89540 -54586
88425 -41477
351 20301
29754 21555
97204 64617
-13550 -79
-21742 92386
32025 -5385
-27141 -64582
28775 24104
46014 46107
57047 -88137
70690 -46818
-24303 30822
-51543 55305
23226 -56240
89244 -63598
-3967 -7503
11786 -89283
-66188 80002
41263 -21462
-31739 -73684
64481 87476
-6499 41094
-82785 -93104
-15289 79715
38727 -89302
-11473 -91649
-18497 -55534
33150 57066
-25952 -34251
21095 -19556
71369 8915
-28234 21104
-71992 72206
-66293 8454
-64486 62185
12054 97901
18920 64790
41967 97245
-1749 53448
-26387 61510
-92913 71478
-94797 -95552
97045 32209
33316 19700
-32195 -71260
-93317 3307
21581 55655
42795 -11043
52462 -21669
47532 -51662
70645 71055
3217 18299
63575 21783
96790 27446
-43352 -4826
-39472 16152
11659 -39828
-63103 -59017
-20973 5011
-7933 -49205
-85540 38040
-77808 74364
65979 51069
-97809 -6969
17425 -87485
28809 14524
8787 -32683
62499 38782
80095 2338
90293 48238
51850 28640
